label,youtube_id,time_start,time_end,split
water skiing,MIBrW54VyxE,122,132,train
water skiing,TLJUPNW6488,18,28,train
water skiing,tkJeFJhRckg,12,22,train
water skiing,0LJ_sBWNWl4,36,46,train
water skiing,pNSm9Hxbd-k,22,32,train
water skiing,LImNKIokMbI,64,74,train
water skiing,50EZ5UmVZv8,0,10,train
water skiing,OddbPtCKHe8,182,192,train
water skiing,M9pfyHlssEY,112,122,train
water skiing,n8Lmth3rMI4,9,19,train
water skiing,vrEZcWX7Kzw,10,20,train
water skiing,Pt7HHA9ZaA4,73,83,train
water skiing,vV3aSEHzlSo,97,107,train
water skiing,brBbdXf7Zec,28,38,train
water skiing,PQHjRqgtt-8,1,11,train
water skiing,hqpqeQRV-W4,4,14,train
water skiing,UYZ18_tqCwY,13,23,train
water skiing,uNZUuyKIwsU,0,10,train
water skiing,gCSK1TjDByQ,4,14,train
water skiing,14tjqjjjAEI,5,15,train
water skiing,vAZNAB5vmCg,34,44,train
water skiing,9dizKnndaRA,23,33,train
water skiing,-y03IGpiL_I,4,14,train
water skiing,Y1_5NJA7g_A,16,26,train
water skiing,rQ4-I3lv45o,44,54,train
water skiing,sZEimIGv7X4,22,32,train
water skiing,3oXoWRVO5_Y,10,20,train
water skiing,3W2EKqQWU2k,2,12,train
water skiing,ZZLAAwY2LBQ,101,111,train
water skiing,4mwKu60TOPo,0,10,train
water skiing,BnpkPxJcXJs,46,56,train
water skiing,fzkqQukf3Fo,79,89,train
water skiing,ldkcfn5t-KU,41,51,train
beatboxing,bNtjjd6jOtY,3,13,train
beatboxing,N4gcMIMJ4MM,108,118,train
beatboxing,U-qOZy52o8s,63,73,train
beatboxing,fzdyfM0Oy_Y,19,29,train
beatboxing,tBLyAM4a44w,40,50,train
beatboxing,1l7z9xryS5E,124,134,train
beatboxing,XyOShXj8Dmk,84,94,train
beatboxing,hgI7Cam5r9o,2,12,train
beatboxing,rF7IcXD41V4,78,88,train
beatboxing,AX95zgcXbog,128,138,train
beatboxing,InFfcFvIu-A,88,98,train
beatboxing,SRWr8asaotE,3,13,train
beatboxing,RtPoHLGVixE,496,506,train
beatboxing,tBkZ77hoSyw,7,17,train
beatboxing,9hPwQkjUbSA,13,23,train
beatboxing,XAn3humCTFk,92,102,train
beatboxing,wve9zlZhzzw,1,11,train
beatboxing,SLXKtGZVhEA,136,146,train
beatboxing,U6h0Ocrr0Og,8,18,train
beatboxing,Ap0nd1c2YAs,59,69,train
beatboxing,uD5qtkNnc2U,8,18,train
beatboxing,aA-D7vrNSdk,3,13,train
beatboxing,SLUJJZu7pHc,193,203,train
beatboxing,ZTQCiaR0OlU,30,40,train
beatboxing,COQnTm8QOZY,16,26,train
beatboxing,DXftQMIOpP4,411,421,train
beatboxing,joVe6zurl7Y,2,12,train
beatboxing,9hWESIfcIx4,124,134,train
beatboxing,9vKjPKwfzN8,115,125,train
beatboxing,e9SKoqgeqP4,38,48,train
beatboxing,35jbJY7E78A,222,232,train
beatboxing,5Jflf4cOKh0,24,34,train
beatboxing,U-nFGxrOEA8,70,80,train
beatboxing,ZJX1FXdqY_s,226,236,train
beatboxing,x6Mw6VBYx6E,17,27,train
beatboxing,QbI72yTP668,0,10,train
beatboxing,_VcEMmnoCvY,57,67,train
beatboxing,AqYu5RhvLlY,12,22,train
beatboxing,tBDKgVeiJyA,49,59,train
beatboxing,wTmVF0zQ1WM,10,20,train
beatboxing,EUopsC4113k,220,230,train
beatboxing,52kRn1XJ3Xw,208,218,train
beatboxing,E1WUImDdDxM,317,327,train
beatboxing,J2fC1n2wPs0,2,12,train
beatboxing,BQA7-OX87-4,22,32,train
beatboxing,GITzWmrE2vA,61,71,train
beatboxing,m9WGaxKvBjY,85,95,train
beatboxing,wTotib1nTrA,0,10,train
beatboxing,brvouKVmprg,119,129,train
beatboxing,e9JaZW14SGo,0,10,train
beatboxing,yxSGrnA-7ng,13,23,train
beatboxing,bqtyh0YR3Ws,185,195,train
beatboxing,OGKYLWw0EjQ,181,191,train
beatboxing,RtAs_8XeW_k,62,72,train
beatboxing,U7H45xijv_I,145,155,train
beatboxing,ZS_z3xz-6ro,128,138,train
beatboxing,_UKOkmlpiVs,58,68,train
beatboxing,UPRlvtep22A,16,26,train
beatboxing,zekRoIOKtOU,48,58,train
beatboxing,RtaYmXn5-Mc,30,40,train
beatboxing,aRf9LQaSguA,33,43,train
beatboxing,fZOCglquJms,208,218,train
beatboxing,Hm1h5RD-J5A,24,34,train
beatboxing,ZpgEIcKE7-g,0,10,train
beatboxing,XA6bs3nn9QE,55,65,train
beatboxing,140n38HSgGc,0,10,train
beatboxing,COV05UPBqF0,126,136,train
beatboxing,hgnaLvSY4Wc,184,194,train
beatboxing,6PFouj3TWWQ,1,11,train
beatboxing,7dJDxZdgzSM,4,14,train
beatboxing,Hu-64ETONeE,115,125,train
beatboxing,RU8DeeKqKAs,7,17,train
beatboxing,IP_3vlZWMos,70,80,train
beatboxing,LXFaV8X0FE8,26,36,train
beatboxing,ZSLWU_knOOY,0,10,train
beatboxing,HnnRVUNLkgY,6,16,train
beatboxing,IPzpziOxSsU,95,105,train
beatboxing,e7vSkAn2dkg,65,75,train
beatboxing,yxGXc0hgEMg,91,101,train
beatboxing,yzXkpjXd2Do,6,16,train
beatboxing,zfM2jwKHkNY,89,99,train
beatboxing,0eIdXhqH7Nc,73,83,train
beatboxing,DWUiAXiNqTg,230,240,train
beatboxing,Tit739536BU,8,18,train
beatboxing,tA2BpztZNnk,109,119,train
beatboxing,j51PKpBD6JU,13,23,train
beatboxing,IP6kJJUsucs,32,42,train
beatboxing,9GM2WkOOmtM,52,62,train
beatboxing,SRQVJL8guFc,31,41,train
beatboxing,zp3JkDZqE5c,1,11,train
beatboxing,KbMsCqpzTyU,0,10,train
beatboxing,wvb_XWpU8S0,1,11,train
beatboxing,ZSi7-fAY-OU,3,13,train
beatboxing,j6bOltNmk3A,815,825,train
beatboxing,Z0oBetwKKYE,14,24,train
beatboxing,oefolHyLy-s,21,31,train
beatboxing,rGWmMuFUenU,30,40,train
beatboxing,QattU7X267U,0,10,train
beatboxing,aBAlXMQsa3Y,107,117,train
beatboxing,_UOET2BllRg,3,13,train
beatboxing,UPmqLQMpC3A,2,12,train
beatboxing,hXzSkHn7208,83,93,train
beatboxing,kE-1A9drrws,51,61,train
beatboxing,x6cKhEQ7t-Q,25,35,train
beatboxing,3W1FxMMc2wU,3,13,train
beatboxing,-QgKmGSySDk,2,12,train
beatboxing,ES4yaYs0RUQ,108,118,train
beatboxing,j5f0mnwblsE,564,574,train
beatboxing,zprirXoUO3s,168,178,train
beatboxing,jnwoxO8PazM,0,10,train
beatboxing,5s6Ox9Z1DsI,0,10,train
beatboxing,COfsPDOgm5I,58,68,train
beatboxing,zfcG-Zora4U,24,34,train
beatboxing,CNnugK6NyBo,3,13,train
beatboxing,zpiMJP0PwrU,8,18,train
beatboxing,5JhWMvptnv8,2,12,train
beatboxing,x6Seqr42JRU,59,69,train
beatboxing,QanEhhokCNM,59,69,train
beatboxing,f9MN8IHGOug,60,70,train
beatboxing,IQTqAiOwjm0,4,14,train
beatboxing,SRRhNte5uM0,1,11,train
beatboxing,2FRDtlHVifo,73,83,train
beatboxing,HnnuhoWzAfM,2,12,train
beatboxing,bTZ7ILdOh68,121,131,train
beatboxing,lmYC6kBtWNk,30,40,train
beatboxing,85NLeEzD5fs,4,14,train
beatboxing,tA9hNYWLi4k,0,10,train
beatboxing,3WmrfX9GmPc,74,84,train
beatboxing,523BxCuhvaU,8,18,train
beatboxing,7sMbA-jQr4A,0,10,train
beatboxing,ApyErP8dZR4,101,111,train
beatboxing,f8DdIYYWKto,12,22,train
beatboxing,HnVeRBRFLIE,191,201,train
beatboxing,hYsWqWSuRXU,124,134,train
beatboxing,-grzYb1gX18,3,13,train
beatboxing,Ap6KlBmBmOA,72,82,train
beatboxing,KtNNOpNr_fk,142,152,train
beatboxing,c6WRGuWdJ9Q,22,32,train
beatboxing,ZStJydVvT0I,3,13,train
beatboxing,Gt5s5mFr-ns,246,256,train
beatboxing,PrWxf22UEKI,6,16,train
beatboxing,HnKCodud0-o,4,14,train
beatboxing,_VdYnFxziuk,0,10,train
beatboxing,e7t-8RxnrbE,1,11,train
beatboxing,-QgtDg1rtGk,269,279,train
beatboxing,ZRyiFP83KfQ,0,10,train
beatboxing,3WrohXQZbhg,148,158,train
beatboxing,COYCSlpwl24,23,33,train
beatboxing,LWsvh5xT32w,88,98,train
beatboxing,Xx8vV1TQnyo,0,10,train
beatboxing,bTUTgSh5uKo,4,14,train
beatboxing,hYqCwGemdT8,56,66,train
beatboxing,X_3WlCIovWk,10,20,train
beatboxing,rF8VoQuz4tI,25,35,train
beatboxing,tA7MW2SsMos,3,13,train
beatboxing,IPOhU0EDmN8,204,214,train
beatboxing,6d6pGmMVq4Y,55,65,train
beatboxing,oxlfLSHAygU,65,75,train
beatboxing,5bRIDp3ygpI,44,54,train
beatboxing,x6PZedFJlEU,4,14,train
beatboxing,52yOwzBwT7k,1,11,train
beatboxing,j6v_1deVebU,74,84,train
beatboxing,JkuZah_jAL0,16,26,train
beatboxing,amr-IwYOm8g,26,36,train
beatboxing,U-RyDkcrlQg,32,42,train
beatboxing,85JYO0WrrzQ,64,74,train
beatboxing,x8KZ3jSTNHA,78,88,train
beatboxing,mllcNMMRKAI,144,154,train
beatboxing,rGX6yyPNvUs,13,23,train
beatboxing,pVlwuPhGIFM,332,342,train
beatboxing,_UPs9Caw2g4,18,28,train
beatboxing,wc6uxHu2hcM,198,208,train
beatboxing,Z0qnDxznjgc,1,11,train
beatboxing,bTaDI5LpNfE,88,98,train
beatboxing,AM0NjPM5Uhs,36,46,train
beatboxing,5SxPKEIBjDM,40,50,train
beatboxing,HmyWPTzrKgw,48,58,train
beatboxing,tA-Jxa4iojw,3,13,train
beatboxing,DWT2mzkxRRQ,34,44,train
beatboxing,c7EGprpyf4c,514,524,train
beatboxing,tAY7PY1wVBM,72,82,train
beatboxing,0eTI0yQuPh8,17,27,train
beatboxing,wvH71LjLhkw,12,22,train
beatboxing,1mBr-e6BeTU,27,37,train
beatboxing,wvcBtQyrNbk,3,13,train
beatboxing,zve-_vgdgx4,305,315,train
beatboxing,IPQktJWcx0E,1,11,train
beatboxing,x8MI10jHtBk,4,14,train
beatboxing,35ZNUTNpzrk,0,10,train
beatboxing,X_1puBqdUUU,148,158,train
beatboxing,DXrgES6ajjo,0,10,train
beatboxing,hYIxgNUmlgI,127,137,train
beatboxing,s3tM8KprSbs,12,22,train
beatboxing,FDq18iULERY,6,16,train
beatboxing,wTPmZ3iOukk,26,36,train
beatboxing,rGTssxrwdBk,72,82,train
beatboxing,FDvJJ1vzN68,4,14,train
beatboxing,OGKnFLEE7Vo,121,131,train
beatboxing,XA1R9Ykyq7Q,8,18,train
beatboxing,c5-OFLstRZI,0,10,train
beatboxing,hYzh9tt1uy4,10,20,train
beatboxing,5JjlFMXusEI,0,10,train
beatboxing,RVRa5ZqewLw,106,116,train
beatboxing,U-bpQ9ecdtk,6,16,train
beatboxing,Xx4gjsfyPSA,147,157,train
beatboxing,c7AZob99His,1,11,train
beatboxing,IvVx3d1HReA,4,14,train
beatboxing,c0UikyykGRs,39,49,train
beatboxing,0eROwTAExg0,2,12,train
beatboxing,85HCvaffV3E,45,55,train
beatboxing,QbDxg3kNfvA,49,59,train
beatboxing,Yr-1a5bmY6I,103,113,train
beatboxing,Aqmd6Vm3tvY,4,14,train
beatboxing,U-T0IqpCUdg,38,48,train
beatboxing,XAtseXp_qlw,24,34,train
beatboxing,f9aSnKQKcYI,1,11,train
beatboxing,jn2PbxP-06g,5,15,train
beatboxing,wTGyz4QEY1k,2,12,train
beatboxing,_UFAFUOEbqY,34,44,train
beatboxing,_UNuk0x1_lY,39,49,train
beatboxing,IvWLhSJpo6o,61,71,train
beatboxing,QaeE-xH8QYU,42,52,train
beatboxing,IPcN5EGCoJI,347,357,train
beatboxing,YAUatIJY-Qg,23,33,train
beatboxing,f8rT9XpBGU4,4,14,train
beatboxing,hZGv8cHm3_E,24,34,train
beatboxing,wu7yNTl4I0E,38,48,train
beatboxing,85BMGAwphcw,17,27,train
beatboxing,hY_c-14gBxI,3,13,train
beatboxing,LW_WHmh_0kY,235,245,train
beatboxing,oxVTU03-UbE,20,30,train
beatboxing,rYkrwFx5yQM,4,14,train
beatboxing,x5ZG21tTifU,98,108,train
beatboxing,15MSSr6HL14,0,10,train
beatboxing,anDefk7GZOg,6,16,train
beatboxing,InCjGNP6xno,35,45,train
beatboxing,fZIqF-wMfMo,5,15,train
beatboxing,wdB_mMI0Z00,13,23,train
beatboxing,j6Q3HPi6WeU,66,76,train
beatboxing,JkvcClas0YU,4,14,train
beatboxing,c6DjXTis6p8,30,40,train
beatboxing,x5Z8bkuMG8U,43,53,train
beatboxing,QazKHZQpwOw,22,32,train
beatboxing,U61twLQacM4,0,10,train
beatboxing,2FIhWTDJMWA,2,12,train
beatboxing,ZnQVAbld8jg,147,157,train
beatboxing,5dBXkPh9IUU,210,220,train
beatboxing,AquvWvYhVGI,2,12,train
beatboxing,hgLDZ5iGMU0,1,11,train
beatboxing,Xw-DKAz3U6k,53,63,train
beatboxing,Xw6zjPEOGHs,34,44,train
beatboxing,ZTH2S_mP0QU,0,10,train
beatboxing,x5_ClCeLdT4,131,141,train
beatboxing,DXwIDneXs2w,24,34,train
beatboxing,IBJ85LRMGYo,65,75,train
beatboxing,Zn7ejgc53ow,142,152,train
beatboxing,p7b3_B9HqZ4,91,101,train
beatboxing,35UvK3vVF5c,125,135,train
beatboxing,FDW_L1Mty-M,33,43,train
beatboxing,U64V3d3HV4M,304,314,train
beatboxing,5dBpOhNkoGY,1,11,train
beatboxing,KbgWUTEaZF0,70,80,train
beatboxing,RttpgWsjsmU,35,45,train
beatboxing,IPoX555QIr0,120,130,train
beatboxing,pVmQRcAhaPo,17,27,train
beatboxing,HnIFD6YyRdI,30,40,train
beatboxing,ZmwQ1HPtilw,66,76,train
beatboxing,9GH0l1c6iYg,81,91,train
beatboxing,mlkKuog8UUA,0,10,train
beatboxing,tA5xU2izoiY,54,64,train
beatboxing,x6ky4J2nRkE,1808,1818,train
beatboxing,9FxIXaN6kJw,11,21,train
beatboxing,BQJXIrMUJD0,44,54,train
beatboxing,ZoA1t1dGDtQ,27,37,train
beatboxing,mlbbytXWz2o,206,216,train
beatboxing,bOJrgyWNn1o,0,10,train
beatboxing,s3j1M1Gx0YE,271,281,train
beatboxing,wvsw6gDzTk0,2,12,train
beatboxing,FDML44Lawtg,374,384,train
beatboxing,NnzfzG-AANA,270,280,train
beatboxing,f8WTUKW-6pY,13,23,train
beatboxing,x6VwP9dKyf8,1,11,train
beatboxing,U7Lwsi5_dVw,2,12,train
beatboxing,2FKauXnEyxk,0,10,train
beatboxing,7LFn0x1Qxss,30,40,train
beatboxing,5bXwXMw467A,93,103,train
beatboxing,ZSLQOaLJNas,126,136,train
beatboxing,hYAXjrlyEr0,21,31,train
beatboxing,oxKvGRP0OxM,59,69,train
beatboxing,CFNTo-sL654,3,13,train
beatboxing,IBD0HNb_0fc,51,61,train
beatboxing,wvCsuCPpIAc,132,142,train
beatboxing,CN3QXQ-FK8E,59,69,train
beatboxing,UQFtxEwsi5s,2,12,train
beatboxing,aAckuo2ofC8,257,267,train
beatboxing,x6Y9H5w6eno,92,102,train
beatboxing,5bPB1TqUKf0,109,119,train
beatboxing,bqvTUcFzfMA,70,80,train
beatboxing,9F0bu4UydKY,123,133,train
beatboxing,XG6Yr7qkotA,0,10,train
beatboxing,U6_VCo6UIaA,330,340,train
beatboxing,br-QX1kAlDQ,28,38,train
beatboxing,wdUXfeUeg0Q,45,55,train
beatboxing,KtP76Ztq8vY,11,21,train
beatboxing,UPoIpFYuqfE,4,14,train
beatboxing,f8r1nhmgp4E,93,103,train
beatboxing,hX_IBe-8vBc,2,12,train
beatboxing,_VZ3dR-ujJU,14,24,train
beatboxing,DV_Bnwnbr9Y,2,12,train
beatboxing,KbpjVcAv0y8,116,126,train
beatboxing,IBBCUigGWzw,105,115,train
beatboxing,bq_ae1320OE,31,41,train
beatboxing,c6uTp1WsPFY,3,13,train
beatboxing,j50_kM6MALc,50,60,train
beatboxing,UP6Z0AVyBBc,22,32,train
beatboxing,Yr9liY2aV5c,428,438,train
beatboxing,hZK_d4cZfog,3,13,train
beatboxing,wUPIVj63HlE,2,12,train
beatboxing,wdq-07DayO8,75,85,train
beatboxing,3W0B8GMbOVc,2,12,train
beatboxing,ZnoGySiTc_A,26,36,train
beatboxing,hYQ_XtUD108,230,240,train
beatboxing,br9ABZuY-fk,27,37,train
beatboxing,Nnzr8CrnANU,5,15,train
beatboxing,aBFUcWQL2Ao,11,21,train
beatboxing,bOMivSG5Jo8,0,10,train
beatboxing,IPhGLtrnPDE,5,15,train
beatboxing,XA1_X0OUYNk,8,18,train
beatboxing,U-zNx5wSGnM,17,27,train
beatboxing,XxYKxWrj6Pw,1,11,train
beatboxing,KhDqBUjbcJ8,58,68,train
beatboxing,U-bEiTuDOx4,0,10,train
beatboxing,Xw_y0Bv7ejE,7,17,train
beatboxing,XG4qbYHgsp0,49,59,train
beatboxing,x5SynMf_g0U,64,74,train
beatboxing,c53ZVh5AcPE,0,10,train
beatboxing,HnphRb50ZyM,48,58,train
beatboxing,s3qPGBp1zCU,18,28,train
beatboxing,yzVZw_al_Fk,81,91,train
beatboxing,UP7iwV7lHDw,40,50,train
beatboxing,35e66esEhu0,22,32,train
beatboxing,FDMMj2UcyxU,101,111,train
beatboxing,GTw3k_UGkhs,84,94,train
beatboxing,35L7SBgXMKM,62,72,train
beatboxing,6AqJ0sXKCA0,64,74,train
beatboxing,TiyOzh9aX3I,277,287,train
beatboxing,wc_BnUo4alI,21,31,train
beatboxing,IPZWYtqEp2M,53,63,train
beatboxing,SLELSaDPDJg,0,10,train
beatboxing,Hu2zGLPlCTk,3,13,train
beatboxing,ZmuUu1FDd-c,8,18,train
beatboxing,ZnaxbqS0cpI,29,39,train
beatboxing,c0nTpk6OnDA,255,265,train
beatboxing,rGbgNZ9oaJg,0,10,train
beatboxing,QafYheILhrk,21,31,train
beatboxing,tBYRTT6daq0,43,53,train
beatboxing,3W1hqdHo1ZA,23,33,train
beatboxing,9hYqKSfWLbE,24,34,train
beatboxing,ZnruinJc8rQ,4,14,train
beatboxing,DWnvZYXNq_0,23,33,train
beatboxing,NUU8NVhWChM,15,25,train
beatboxing,ZpfYkRjFA-k,47,57,train
beatboxing,XG5NlwyRKOE,17,27,train
beatboxing,tAk-axFAqow,73,83,train
beatboxing,CN8WTpdpY10,90,100,train
beatboxing,ZStWGWvx23A,126,136,train
beatboxing,ZmgpqCTjpLw,20,30,train
beatboxing,mlu-wDGl4Ls,93,103,train
beatboxing,zfOeKrPKrJs,103,113,train
beatboxing,HmgXXywQgEQ,2,12,train
beatboxing,U-35obMf-Cg,0,10,train
beatboxing,Zno_OmJklo0,32,42,train
beatboxing,f8f2mA6tNbg,2,12,train
beatboxing,aRiYq79WDWM,35,45,train
beatboxing,3h6TKvttulg,3,13,train
beatboxing,lb2jTsV5BQ4,18,28,train
beatboxing,mlvJ6PzTIPM,4,14,train
beatboxing,p7SC_-M9e4s,23,33,train
beatboxing,-Qq10QqHbz0,52,62,train
beatboxing,x8Ai_uPL3sg,44,54,train
beatboxing,JkhWITD96QM,28,38,train
beatboxing,x6KvifkamGs,0,10,train
beatboxing,0eQPUWFQk0c,34,44,train
beatboxing,9vWjS7GfQTQ,30,40,train
beatboxing,UP-O-ewEzLU,46,56,train
beatboxing,U6ioMX8td_s,51,61,train
beatboxing,Jkr-0lv_E0E,36,46,train
beatboxing,oxlmikMgJyE,4,14,train
beatboxing,InB6F5n491o,99,109,train
beatboxing,xk5FFDKrsJM,68,78,train
beatboxing,DWKeGcGfpx0,6,16,train
beatboxing,Kbqc6L_KK7s,0,10,train
beatboxing,RtC4La8gqWk,3,13,train
beatboxing,ZnRS-0pod0Q,41,51,train
beatboxing,QbOqMUHPT_k,139,149,train
beatboxing,oxphVC9ySZw,2,12,train
beatboxing,p7chazLevC8,14,24,train
beatboxing,ml7ilfTIJAQ,2,12,train
beatboxing,5a_dSy1Qzpg,0,10,train
beatboxing,zphEIOpZXxo,83,93,train
weaving basket,aAhs4IZL20I,455,465,train
weaving basket,xgXS5yBMmjQ,538,548,train
weaving basket,hro3EKKXaOs,181,191,train
weaving basket,sAIjAfze19w,248,258,train
weaving basket,-h9kkV9JUvM,87,97,train
weaving basket,86IwJ957SpY,129,139,train
weaving basket,ercw8lChOtU,338,348,train
weaving basket,rZecSR2xJCc,104,114,train
weaving basket,gnNY-eBGUTQ,10,20,train
weaving basket,QteS2m_PPIE,441,451,train
weaving basket,Ak2FmIDZiws,24,34,train
weaving basket,-NrlD8wo6yY,1,11,train
weaving basket,zN0MrbElDRA,242,252,train
weaving basket,U38XYZ5c6e8,167,177,train
weaving basket,e3Nz4xeNDX8,184,194,train
weaving basket,6SGXNFPSpek,25,35,train
weaving basket,zNVkFoQolZE,7,17,train
weaving basket,LwWoyuw0sbw,303,313,train
weaving basket,Ep4RMXrvwvY,0,10,train
weaving basket,lP3po-SoMb0,179,189,train
weaving basket,3ZSzimyLCCM,268,278,train
weaving basket,47osEtUGCs0,261,271,train
weaving basket,A7OE96aThQA,0,10,train
weaving basket,qUAtbo8XopU,6,16,train
weaving basket,DsD4nPKzbgs,378,388,train
weaving basket,DzLZVbfHCEk,238,248,train
weaving basket,eY2fbx8Wm84,191,201,train
weaving basket,n4EKr1WvSWc,162,172,train
weaving basket,FvRWkZXF8n0,330,340,train
weaving basket,7uf66ArkQvU,131,141,train
weaving basket,D4Wl1KvBH7s,14,24,train
weaving basket,OFo8u4EZOhY,366,376,train
weaving basket,ksawQ1YoR1s,105,115,train
weaving basket,5bEwVLQlSqw,133,143,train
weaving basket,DVijqVDBmmY,194,204,train
weaving basket,18t81ADRTUU,29,39,train
weaving basket,OfaVLaH7TAU,187,197,train
weaving basket,_DYDGCUbwHk,60,70,train
weaving basket,Ao-mJm0QL-c,563,573,train
weaving basket,UzPpa0XacrU,285,295,train
weaving basket,Zmiyw9Nt_-8,165,175,train
weaving basket,a1AJVD8q_yc,18,28,train
weaving basket,eWOc9U2Ak5c,499,509,train
weaving basket,DGkngWQyJdo,19,29,train
weaving basket,8bR_ciy6_yQ,216,226,train
weaving basket,9ZPq8KRBFKM,203,213,train
weaving basket,8Z5oBCK4tvo,354,364,train
weaving basket,OMcX3U88ye8,221,231,train
weaving basket,WMJsDj7lgdQ,85,95,train
weaving basket,5D1O-quK-sE,6,16,train
weaving basket,T62z_0DKLKM,816,826,train
weaving basket,0zlg92Y2h1w,12,22,train
weaving basket,WzFQDGF5aRU,43,53,train
weaving basket,mwqNsAYBwy0,16,26,train
weaving basket,YF2e-7ZMImg,748,758,train
weaving basket,wJJ3QUAL0_0,111,121,train
weaving basket,gXXlF_c5qEs,120,130,train
weaving basket,g6MWTpOB4Ec,124,134,train
weaving basket,buVQEdNsNoM,204,214,train
weaving basket,x7vVrPAIm48,105,115,train
weaving basket,hJ93SA0LRvg,248,258,train
weaving basket,tCrd3D3LPHw,66,76,train
weaving basket,BhxFiI0K2Y8,3,13,train
weaving basket,wU8zsQimn3Y,11,21,train
weaving basket,B0xPR8kmEEo,24,34,train
weaving basket,Gi192JtLrdE,615,625,train
weaving basket,Y2Iw5Fb3_ko,161,171,train
weaving basket,dUkDj6kGvLw,69,79,train
weaving basket,92Rt7W9AQZM,62,72,train
weaving basket,Kp3Nwj8RwME,27,37,train
weaving basket,sHZPGhvGitw,4,14,train
weaving basket,0SkQvWQLgGk,804,814,train
weaving basket,OOfm6309y4k,469,479,train
weaving basket,gxTgAFFIA-U,450,460,train
weaving basket,Ira6poau18Q,1023,1033,train
weaving basket,7a7Q98FtLP8,533,543,train
weaving basket,V_sHlI1p2s4,1448,1458,train
weaving basket,iBbkyzPdceY,8,18,train
weaving basket,Jdv_vZwB_-M,0,10,train
weaving basket,bpQMAbThZRk,189,199,train
weaving basket,IULVX1EIUVE,126,136,train
weaving basket,uis89wgiMFE,339,349,train
weaving basket,9uVRfxqYDi8,145,155,train
weaving basket,7EfqtpmF6Vs,119,129,train
weaving basket,9U7H2i2_d0E,59,69,train
weaving basket,KSaAvMDJoE8,10,20,train
weaving basket,jYuYgnHzm6s,104,114,train
weaving basket,kkh9qQML5Sc,57,67,train
weaving basket,4WzhIH0gwsU,444,454,train
weaving basket,UkMKKqGOsjg,594,604,train
weaving basket,J1CbkRhSwhQ,177,187,train
weaving basket,IG1O0pbpj9E,1059,1069,train
weaving basket,Z_jCwawQvmU,838,848,train
weaving basket,-PaGzrsfEWA,177,187,train
weaving basket,DOeDiFOuvrg,132,142,train
weaving basket,szC3LagoFSo,1407,1417,train
weaving basket,SifP3PSWUxE,366,376,train
weaving basket,uXunjZFr7tM,212,222,train
weaving basket,BPj9VC3_dQo,801,811,train
weaving basket,jLkj73F4fP8,280,290,train
weaving basket,3DSfMyoQw5s,300,310,train
weaving basket,__mzqSMitRU,560,570,train
weaving basket,dEmHZxedgXI,222,232,train
weaving basket,EHGWBpRD_vw,2221,2231,train
weaving basket,UNwiz1lSlKk,427,437,train
weaving basket,bI6qqmgees4,379,389,train
weaving basket,zh0frlcB6mk,431,441,train
weaving basket,FgmCngEKpqw,332,342,train
weaving basket,qZSDafw2ihw,330,340,train
weaving basket,YAlh6fXVupw,56,66,train
weaving basket,oRzPeBTml_0,176,186,train
weaving basket,r-u_fRBsdRI,169,179,train
weaving basket,FoNeG-zlppA,368,378,train
weaving basket,RLA9_DaVRZM,608,618,train
weaving basket,QjV5xA6Y3V8,518,528,train
weaving basket,CrxBDvqZRm8,306,316,train
weaving basket,fNQ2-R6WB1Q,465,475,train
weaving basket,p69pBsTH1XE,108,118,train
weaving basket,-I5HHyujZIY,112,122,train
weaving basket,MxQdk44nt8Y,460,470,train
weaving basket,b_92__5Eang,281,291,train
weaving basket,NoQpaAbltHo,1186,1196,train
weaving basket,OAWDdkzuQyA,184,194,train
weaving basket,ks5JGkwHPow,260,270,train
weaving basket,FN7uM_w-JO8,174,184,train
weaving basket,dG7QJCFs2KI,229,239,train
weaving basket,SjtuG0wnhzE,132,142,train
weaving basket,G2iM9_wFe0s,56,66,train
weaving basket,zfMjdduIrSQ,157,167,train
weaving basket,ZiTB2Ik8t1c,280,290,train
weaving basket,f3jjISDyDYo,120,130,train
weaving basket,ioV69ZIvMvQ,1058,1068,train
weaving basket,6W3yANZbPlY,113,123,train
weaving basket,Ezs9nCmqRkw,20,30,train
weaving basket,LkA5AGBUVpw,160,170,train
weaving basket,lqtKE6bjnyI,115,125,train
weaving basket,8NnRW57iEaw,878,888,train
weaving basket,pfhLVteWzos,174,184,train
weaving basket,8kQyHoYCt9o,170,180,train
weaving basket,ieMBJUMNuso,133,143,train
weaving basket,zUgrBfiSK6E,415,425,train
weaving basket,gBOzQa4uUlI,2,12,train
weaving basket,dkCQn0HqtIE,43,53,train
weaving basket,mfO3fqwg_HM,322,332,train
weaving basket,qAf-Jzmxn9g,360,370,train
weaving basket,GDTaSIMmK5g,307,317,train
weaving basket,6qltdFF1vyM,2,12,train
weaving basket,jbyUwvHN1VE,49,59,train
weaving basket,m6wwA6nowEY,225,235,train
weaving basket,c92oxV2vRYE,47,57,train
weaving basket,j1R4A4hM7dU,8,18,train
weaving basket,HwK3JohrLRM,597,607,train
weaving basket,PEoURHzbcs0,649,659,train
weaving basket,hXVrhTO4JXc,1132,1142,train
weaving basket,eP0Pc2B0_vI,231,241,train
weaving basket,pNmkTCy5m1A,272,282,train
weaving basket,qOD8jft5Ii0,201,211,train
weaving basket,53XtS_8yHEY,273,283,train
